hillspace,a,e,i,node,peri,M,P,f,mass,PlanetNum,mrRad_ChenKipping
11.919189999999999,0.6365046999999999,0.01591331,0.0080381,-0.4924201,2.752668,3.809396,0.5077866,1.580976,2.5132529999999996e-05,16.0,2.818605600235542
11.919189999999999,0.8754798,0.05016784,0.01284171,2.420383,4.342023999999999,4.341997,0.8191142,3.799552,1.601489e-05,18.0,2.124395334376419
12.0,0.05298188,0.3685609,0.12754780000000002,-2.6346439999999998,3.5718400000000003,0.7567195999999999,0.01219518,5.868868,1.259378e-05,0.0,1.8331597974010951
12.0,0.1374935,0.041776,0.02255989,0.8888023000000002,0.2263451,2.044648,0.05098162,0.9985535,3.083067e-05,6.0,3.3537102172199553
12.0,0.373835,0.127024,0.03086647,1.567993,3.140914,3.390626,0.22855720000000002,4.71152,3.020993e-05,15.0,3.4957451363843113
12.0,0.7556531999999999,0.02559412,0.01683723,-1.34487,3.3009739999999996,1.056263,0.6568485,5.34245,4.205699000000001e-05,12.0,4.006963645594895
4.0,0.05070294,0.0001304616,0.01131548,0.1280422,4.206241,1.1405040000000002,0.01141678,3.08942,2.8419559999999995e-05,0.0,2.890024014222997
4.0,0.09983404,0.0001375703,0.01130772,0.1273952,4.111966000000001,4.508652,0.03154238,0.26936420000000005,8.001362e-05,11.0,5.440506184508481
4.0,0.22421929999999998,0.0009243641,0.01128605,0.1241434,0.5033999,3.875926,0.1061568,3.248185,6.279766e-05,29.0,4.777696384954058
4.0,0.5495395000000001,0.0007722753,0.01121136,0.1233098,2.035407,2.873977,0.4073337,0.7162734000000001,0.0001128442,27.0,6.937564242212559
4.0,2.652721,0.09195632,0.1008883,1.958036,6.20061,0.47427290000000005,4.319885,4.698183,1.5676629999999997e-05,51.0,2.1155812005344967
4.08081,0.04865765,0.006644414,0.0134727,2.4260610000000002,1.453058,3.651986,0.01073302,6.0530349999999995,2.094087e-05,0.0,2.5515238340901956
4.08081,0.07999744,0.008628123,0.01309879,2.4025849999999997,1.418669,4.034269999999999,0.02262577,0.2167029,2.813638e-05,8.0,2.989006055419531
4.08081,0.14137139999999998,0.01625678,0.01252566,2.3616900000000003,1.36665,5.323313,0.05315098,1.627456,9.385538e-05,19.0,6.163034042329961
4.08081,0.4863274,0.1309599,0.01595054,0.680525,2.933757,1.565742,0.3391035,4.020014,0.0001370423,37.0,7.719009230528874
