SIID,simvar,periodRatio,mutualHill,durationRatio,a1,a2,e1,e2,i1,i2,m1,m2,b1,b2,argPeri1,argPeri2,longAscNode1,longAscNode2
15204.0,1.04040003,2.0372617,25.33700905,0.99360372,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.31603,0.22809,1.98715,4.65365,2.414,-3.06668
15212.0,1.04040003,2.0372617,25.33700905,1.00895044,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.23647,0.53663,1.98715,4.65365,2.414,-3.06668
15253.0,1.04040003,2.0372617,25.33700905,0.63125715,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.721,0.3079,1.98715,4.65365,2.414,-3.06668
15314.0,1.04040003,2.0372617,25.33700905,0.32316412,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.98346,0.86864,1.98715,4.65365,2.414,-3.06668
15328.0,1.04040003,2.0372617,25.33700905,0.86603657,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.33024,0.3493,1.98715,4.65365,2.414,-3.06668
15353.0,1.04040003,2.0372617,25.33700905,1.37029106,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.03277,0.05168,1.98715,4.65365,2.414,-3.06668
15354.0,1.04040003,2.0372617,25.33700905,1.10082909,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.2031,0.67189,1.98715,4.65365,2.414,-3.06668
15354.0,1.04040003,2.08762229,25.83087875,1.05534699,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.67189,0.53657,4.65365,1.1174,-3.06668,1.1578
15357.0,1.04040003,4.25303293,50.42183685,0.72400646,0.05106,0.13404,0.11419,0.03716,0.07854,0.04175,2.69313,2.92291,0.67182,0.03204,1.98715,1.1174,2.414,1.1578
15390.0,1.04040003,2.0372617,25.33700905,0.98797686,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.41469,0.53264,1.98715,4.65365,2.414,-3.06668
15401.0,1.04040003,2.0372617,25.33700905,0.77321108,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.23045,0.08714,1.98715,4.65365,2.414,-3.06668
15401.0,1.04040003,4.01658869,43.70975783,1.44343113,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.08714,0.72762,4.65365,3.66308,-3.06668,-1.22913
15407.0,1.04040003,2.0372617,25.33700905,0.99685951,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.72092,0.36621,1.98715,4.65365,2.414,-3.06668
15407.0,1.04040003,2.08762229,25.83087875,1.18422301,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.36621,0.51607,4.65365,1.1174,-3.06668,1.1578
15419.0,1.04040003,2.0372617,25.33700905,0.77583608,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.72991,0.6606,1.98715,4.65365,2.414,-3.06668
15446.0,1.04040003,2.0372617,25.33700905,0.75405631,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.48968,0.27609,1.98715,4.65365,2.414,-3.06668
15465.0,1.04040003,2.0372617,25.33700905,0.75079565,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.61147,0.31282,1.98715,4.65365,2.414,-3.06668
15465.0,1.04040003,4.01658869,43.70975783,1.27000729,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.31282,0.62184,4.65365,3.66308,-3.06668,-1.22913
15474.0,1.04040003,2.0372617,25.33700905,0.97905006,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.03838,0.47083,1.98715,4.65365,2.414,-3.06668
15474.0,1.04040003,4.01658869,43.70975783,0.98015659,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.47083,0.11307,4.65365,3.66308,-3.06668,-1.22913
15474.0,1.04040003,2.81880758,34.08844553,0.91090575,0.20737,0.4138,0.03993,0.01326,0.03176,0.0318,4.24018,3.16355,0.11307,0.20164,3.66308,4.75271,-1.22913,-1.23709
15534.0,1.04040003,2.0372617,25.33700905,0.60007546,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.71867,0.34501,1.98715,4.65365,2.414,-3.06668
15534.0,1.04040003,4.01658869,43.70975783,1.04893693,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.34501,0.22691,4.65365,3.66308,-3.06668,-1.22913
15540.0,1.04040003,2.0372617,25.33700905,1.53483022,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.20228,0.60114,1.98715,4.65365,2.414,-3.06668
15542.0,1.04040003,2.0372617,25.33700905,0.93712653,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.37799,0.72045,1.98715,4.65365,2.414,-3.06668
15548.0,1.04040003,2.0372617,25.33700905,0.82548153,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.47433,0.39297,1.98715,4.65365,2.414,-3.06668
15548.0,1.04040003,2.08762229,25.83087875,1.65633403,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.39297,0.78564,4.65365,1.1174,-3.06668,1.1578
15549.0,1.04040003,2.0372617,25.33700905,0.7533713,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.50454,0.20919,1.98715,4.65365,2.414,-3.06668
15549.0,1.04040003,2.08762229,25.83087875,1.23092902,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.20919,0.58438,4.65365,1.1174,-3.06668,1.1578
15555.0,1.04040003,2.0372617,25.33700905,2.0097371,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.37046,0.90521,1.98715,4.65365,2.414,-3.06668
15555.0,1.04040003,4.01658869,43.70975783,0.38337448,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.90521,0.51494,4.65365,3.66308,-3.06668,-1.22913
15608.0,1.04040003,2.0372617,25.33700905,0.82053582,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.40793,0.3817,1.98715,4.65365,2.414,-3.06668
15652.0,1.04040003,2.0372617,25.33700905,5.71670229,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.03851,0.98886,1.98715,4.65365,2.414,-3.06668
15652.0,1.04040003,2.08762229,25.83087875,0.13371507,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.98886,0.08031,4.65365,1.1174,-3.06668,1.1578
15660.0,1.04040003,4.25303293,50.42183685,0.78816272,0.05106,0.13404,0.11419,0.03716,0.07854,0.04175,2.69313,2.92291,0.45684,0.05949,1.98715,1.1174,2.414,1.1578
15747.0,1.04040003,2.0372617,25.33700905,0.89513608,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.16317,0.45862,1.98715,4.65365,2.414,-3.06668
15749.0,1.04040003,2.0372617,25.33700905,1.42953572,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.73753,0.54116,1.98715,4.65365,2.414,-3.06668
15756.0,1.04040003,2.0372617,25.33700905,0.76503375,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.47572,0.31072,1.98715,4.65365,2.414,-3.06668
15773.0,1.04040003,2.0372617,25.33700905,0.92466026,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.40707,0.07091,1.98715,4.65365,2.414,-3.06668
15773.0,1.04040003,4.01658869,43.70975783,1.11805913,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.07091,0.31034,4.65365,3.66308,-3.06668,-1.22913
15803.0,1.04040003,2.0372617,25.33700905,0.66779493,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.206,0.26664,1.98715,4.65365,2.414,-3.06668
15803.0,1.04040003,4.01658869,43.70975783,0.9323173,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.26664,0.11488,4.65365,3.66308,-3.06668,-1.22913
15814.0,1.04040003,2.0372617,25.33700905,1.08077208,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.78474,0.82166,1.98715,4.65365,2.414,-3.06668
15815.0,1.04040003,2.0372617,25.33700905,0.56201489,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.12662,0.4625,1.98715,4.65365,2.414,-3.06668
15815.0,1.04040003,4.01658869,43.70975783,0.93046612,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.4625,0.74939,4.65365,3.66308,-3.06668,-1.22913
15818.0,1.04040003,2.0372617,25.33700905,1.07016342,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.16677,0.53304,1.98715,4.65365,2.414,-3.06668
15818.0,1.04040003,2.08762229,25.83087875,2.2107394,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.53304,0.91138,4.65365,1.1174,-3.06668,1.1578
15844.0,1.04040003,4.25303293,50.42183685,0.83804004,0.05106,0.13404,0.11419,0.03716,0.07854,0.04175,2.69313,2.92291,0.45821,0.56595,1.98715,1.1174,2.414,1.1578
15866.0,1.04040003,2.0372617,25.33700905,1.10956341,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.24425,0.67452,1.98715,4.65365,2.414,-3.06668
15895.0,1.04040003,2.0372617,25.33700905,0.80453737,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.41561,0.22769,1.98715,4.65365,2.414,-3.06668
15895.0,1.04040003,2.08762229,25.83087875,1.04720348,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.22769,0.27249,4.65365,1.1174,-3.06668,1.1578
15936.0,1.04040003,2.0372617,25.33700905,0.93862698,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.02058,0.02286,1.98715,4.65365,2.414,-3.06668
15945.0,1.04040003,2.0372617,25.33700905,1.00471396,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.24296,0.56029,1.98715,4.65365,2.414,-3.06668
15945.0,1.04040003,4.01658869,43.70975783,1.01890833,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.56029,0.53961,4.65365,3.66308,-3.06668,-1.22913
15950.0,1.04040003,2.0372617,25.33700905,0.70642607,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.54056,0.25164,1.98715,4.65365,2.414,-3.06668
15973.0,1.04040003,2.0372617,25.33700905,2.49409229,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.64747,0.96599,1.98715,4.65365,2.414,-3.06668
15989.0,1.04040003,2.0372617,25.33700905,1.01499709,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.31298,0.41166,1.98715,4.65365,2.414,-3.06668
16046.0,1.04040003,2.0372617,25.33700905,0.83848987,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.49936,0.73005,1.98715,4.65365,2.414,-3.06668
16046.0,1.04040003,2.08762229,25.83087875,0.97255488,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.73005,0.65653,4.65365,1.1174,-3.06668,1.1578
16046.0,1.04040003,1.92400163,22.27581966,0.99897006,0.13404,0.20737,0.03716,0.03993,0.04175,0.03176,2.92291,4.24018,0.65653,0.62225,1.1174,3.66308,1.1578,-1.22913
16048.0,1.04040003,2.0372617,25.33700905,1.04423106,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.1599,0.74156,1.98715,4.65365,2.414,-3.06668
16048.0,1.04040003,2.08762229,25.83087875,1.22331797,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.74156,0.79252,4.65365,1.1174,-3.06668,1.1578
16059.0,1.04040003,2.0372617,25.33700905,0.90002191,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.08455,0.04485,1.98715,4.65365,2.414,-3.06668
16062.0,1.04040003,2.0372617,25.33700905,0.43550886,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.95565,0.79521,1.98715,4.65365,2.414,-3.06668
16062.0,1.04040003,4.01658869,43.70975783,1.04289599,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.79521,0.89542,4.65365,3.66308,-3.06668,-1.22913
16095.0,1.04040003,2.0372617,25.33700905,0.76809149,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.32845,0.11078,1.98715,4.65365,2.414,-3.06668
16095.0,1.04040003,4.01658869,43.70975783,1.03856691,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.11078,0.01207,4.65365,3.66308,-3.06668,-1.22913
16113.0,1.04040003,4.25303293,50.42183685,1.00987961,0.05106,0.13404,0.11419,0.03716,0.07854,0.04175,2.69313,2.92291,0.16745,0.00577,1.98715,1.1174,2.414,1.1578
16125.0,1.04040003,4.25303293,50.42183685,0.36174895,0.05106,0.13404,0.11419,0.03716,0.07854,0.04175,2.69313,2.92291,0.84902,0.38269,1.98715,1.1174,2.414,1.1578
16162.0,1.04040003,4.25303293,50.42183685,0.97916201,0.05106,0.13404,0.11419,0.03716,0.07854,0.04175,2.69313,2.92291,0.58363,0.62296,1.98715,1.1174,2.414,1.1578
16166.0,1.04040003,2.0372617,25.33700905,0.69417674,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.27077,0.31446,1.98715,4.65365,2.414,-3.06668
16180.0,1.04040003,2.0372617,25.33700905,0.81117311,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.19465,0.13501,1.98715,4.65365,2.414,-3.06668
16180.0,1.04040003,4.01658869,43.70975783,1.38077517,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.13501,0.66497,4.65365,3.66308,-3.06668,-1.22913
16227.0,1.04040003,4.25303293,50.42183685,0.18205006,0.05106,0.13404,0.11419,0.03716,0.07854,0.04175,2.69313,2.92291,0.46642,0.05822,1.98715,1.1174,2.414,1.1578
16270.0,1.04040003,2.0372617,25.33700905,0.84144229,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.38984,0.10001,1.98715,4.65365,2.414,-3.06668
16276.0,1.04040003,2.0372617,25.33700905,0.7858686,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.18004,0.02282,1.98715,4.65365,2.414,-3.06668
16295.0,1.04040003,2.0372617,25.33700905,8.96964848,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.93298,0.9994,1.98715,4.65365,2.414,-3.06668
16295.0,1.04040003,2.08762229,25.83087875,-0.03884707,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.9994,0.6521,4.65365,1.1174,-3.06668,1.1578
16295.0,1.04040003,1.92400163,22.27581966,0.77813217,0.13404,0.20737,0.03716,0.03993,0.04175,0.03176,2.92291,4.24018,0.6521,0.29722,1.1174,3.66308,1.1578,-1.22913
16326.0,1.04040003,2.0372617,25.33700905,0.68185581,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.5811,0.08262,1.98715,4.65365,2.414,-3.06668
16337.0,1.04040003,2.0372617,25.33700905,1.13094229,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.5424,0.79912,1.98715,4.65365,2.414,-3.06668
16337.0,1.04040003,2.08762229,25.83087875,0.83799642,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.79912,0.53992,4.65365,1.1174,-3.06668,1.1578
16337.0,1.04040003,1.92400163,22.27581966,1.15974275,0.13404,0.20737,0.03716,0.03993,0.04175,0.03176,2.92291,4.24018,0.53992,0.46807,1.1174,3.66308,1.1578,-1.22913
16344.0,1.04040003,2.0372617,25.33700905,0.76712647,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.16668,0.0747,1.98715,4.65365,2.414,-3.06668
16410.0,1.04040003,4.25303293,50.42183685,0.95410805,0.05106,0.13404,0.11419,0.03716,0.07854,0.04175,2.69313,2.92291,0.17543,0.37358,1.98715,1.1174,2.414,1.1578
16410.0,1.04040003,3.5491035,47.64627978,1.43741535,0.13404,0.31191,0.03716,0.01033,0.04175,0.01968,2.92291,1.76466,0.37358,0.80013,1.1174,0.78518,1.1578,0.30571
16432.0,1.04040003,2.0372617,25.33700905,0.87266239,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.29805,0.30506,1.98715,4.65365,2.414,-3.06668
16436.0,1.04040003,4.25303293,50.42183685,0.72699761,0.05106,0.13404,0.11419,0.03716,0.07854,0.04175,2.69313,2.92291,0.72134,0.10941,1.98715,1.1174,2.414,1.1578
16465.0,1.04040003,2.0372617,25.33700905,0.89102501,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.42285,0.45384,1.98715,4.65365,2.414,-3.06668
16483.0,1.04040003,2.0372617,25.33700905,0.69708621,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.59949,0.3489,1.98715,4.65365,2.414,-3.06668
16483.0,1.04040003,2.08762229,25.83087875,1.09466584,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.3489,0.27439,4.65365,1.1174,-3.06668,1.1578
16539.0,1.04040003,2.0372617,25.33700905,1.283074,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.04206,0.73669,1.98715,4.65365,2.414,-3.06668
16556.0,1.04040003,2.0372617,25.33700905,0.84135637,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.43878,0.2586,1.98715,4.65365,2.414,-3.06668
16573.0,1.04040003,2.0372617,25.33700905,2.49329958,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.0638,0.94003,1.98715,4.65365,2.414,-3.06668
16573.0,1.04040003,2.08762229,25.83087875,0.61044588,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.94003,0.77987,4.65365,1.1174,-3.06668,1.1578
16590.0,1.04040003,2.0372617,25.33700905,0.88126215,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.23982,0.14823,1.98715,4.65365,2.414,-3.06668
16592.0,1.04040003,2.0372617,25.33700905,0.52461127,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.96057,0.84804,1.98715,4.65365,2.414,-3.06668
16634.0,1.04040003,2.0372617,25.33700905,0.76126694,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.39827,0.24442,1.98715,4.65365,2.414,-3.06668
16648.0,1.04040003,2.0372617,25.33700905,1.44984463,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.07408,0.79829,1.98715,4.65365,2.414,-3.06668
16648.0,1.04040003,2.08762229,25.83087875,0.67925088,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.79829,0.31118,4.65365,1.1174,-3.06668,1.1578
16707.0,1.04040003,4.25303293,50.42183685,8.15123126,0.05106,0.13404,0.11419,0.03716,0.07854,0.04175,2.69313,2.92291,0.33343,0.99437,1.98715,1.1174,2.414,1.1578
16767.0,1.04040003,2.0372617,25.33700905,1.09597562,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.21776,0.33441,1.98715,4.65365,2.414,-3.06668
16790.0,1.04040003,2.0372617,25.33700905,0.79518394,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.76563,0.54653,1.98715,4.65365,2.414,-3.06668
16790.0,1.04040003,4.01658869,43.70975783,2.43943685,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.54653,0.93526,4.65365,3.66308,-3.06668,-1.22913
16814.0,1.04040003,2.0372617,25.33700905,1.21255719,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.14804,0.74182,1.98715,4.65365,2.414,-3.06668
16840.0,1.04040003,2.0372617,25.33700905,1.28885715,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.12517,0.83613,1.98715,4.65365,2.414,-3.06668
16840.0,1.04040003,2.08762229,25.83087875,0.88880358,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.83613,0.72439,4.65365,1.1174,-3.06668,1.1578
16859.0,1.04040003,2.0372617,25.33700905,1.12330542,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.41073,0.72793,1.98715,4.65365,2.414,-3.06668
16859.0,1.04040003,4.01658869,43.70975783,0.9057728,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.72793,0.38784,4.65365,3.66308,-3.06668,-1.22913
16913.0,1.04040003,2.0372617,25.33700905,0.55266056,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.42276,0.2639,1.98715,4.65365,2.414,-3.06668
16913.0,1.04040003,2.08762229,25.83087875,1.06014971,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.2639,0.23642,4.65365,1.1174,-3.06668,1.1578
16969.0,1.04040003,4.25303293,50.42183685,0.75648447,0.05106,0.13404,0.11419,0.03716,0.07854,0.04175,2.69313,2.92291,0.53108,0.05048,1.98715,1.1174,2.414,1.1578
16973.0,1.04040003,2.0372617,25.33700905,1.04924848,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.1389,0.56981,1.98715,4.65365,2.414,-3.06668
16986.0,1.04040003,2.0372617,25.33700905,1.37493326,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.61832,0.87439,1.98715,4.65365,2.414,-3.06668
16986.0,1.04040003,2.08762229,25.83087875,0.64299262,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.87439,0.35129,4.65365,1.1174,-3.06668,1.1578
16986.0,1.04040003,1.92400163,22.27581966,0.97635988,0.13404,0.20737,0.03716,0.03993,0.04175,0.03176,2.92291,4.24018,0.35129,0.36458,1.1174,3.66308,1.1578,-1.22913
17080.0,1.04040003,2.0372617,25.33700905,1.63764799,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.06161,0.84625,1.98715,4.65365,2.414,-3.06668
17126.0,1.04040003,2.0372617,25.33700905,0.96561147,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.06167,0.28004,1.98715,4.65365,2.414,-3.06668
17148.0,1.04040003,2.0372617,25.33700905,1.54061932,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.03443,0.82419,1.98715,4.65365,2.414,-3.06668
17170.0,1.04040003,2.0372617,25.33700905,0.88928057,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.08465,0.27865,1.98715,4.65365,2.414,-3.06668
17187.0,1.04040003,2.0372617,25.33700905,0.47455257,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.80788,0.46286,1.98715,4.65365,2.414,-3.06668
17187.0,1.04040003,4.01658869,43.70975783,1.15779946,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.46286,0.6242,4.65365,3.66308,-3.06668,-1.22913
17210.0,1.04040003,2.0372617,25.33700905,0.69998907,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.83388,0.62335,1.98715,4.65365,2.414,-3.06668
17210.0,1.04040003,4.01658869,43.70975783,1.5302465,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.62335,0.85248,4.65365,3.66308,-3.06668,-1.22913
17226.0,1.04040003,2.0372617,25.33700905,0.81759054,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.45696,0.19956,1.98715,4.65365,2.414,-3.06668
17226.0,1.04040003,2.08762229,25.83087875,1.08352683,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.19956,0.34422,4.65365,1.1174,-3.06668,1.1578
17238.0,1.04040003,2.0372617,25.33700905,1.13844811,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.16476,0.70685,1.98715,4.65365,2.414,-3.06668
17255.0,1.04040003,2.0372617,25.33700905,0.9201654,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.07235,0.29722,1.98715,4.65365,2.414,-3.06668
17268.0,1.04040003,2.0372617,25.33700905,1.0997852,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.26725,0.64522,1.98715,4.65365,2.414,-3.06668
17273.0,1.04040003,2.0372617,25.33700905,0.72245524,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.49403,0.15674,1.98715,4.65365,2.414,-3.06668
17286.0,1.04040003,2.0372617,25.33700905,0.81261007,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.41238,0.25153,1.98715,4.65365,2.414,-3.06668
17286.0,1.04040003,2.08762229,25.83087875,1.67267988,0.08208,0.13404,0.04757,0.03716,0.04424,0.04175,3.52012,2.92291,0.25153,0.76326,4.65365,1.1174,-3.06668,1.1578
17308.0,1.04040003,2.0372617,25.33700905,0.87000243,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.0189,0.56355,1.98715,4.65365,2.414,-3.06668
17308.0,1.04040003,4.01658869,43.70975783,0.92323385,0.08208,0.20737,0.04757,0.03993,0.04424,0.03176,3.52012,4.24018,0.56355,0.45834,4.65365,3.66308,-3.06668,-1.22913
17308.0,1.04040003,2.81880758,34.08844553,2.46056724,0.20737,0.4138,0.03993,0.01326,0.03176,0.0318,4.24018,3.16355,0.45834,0.93185,3.66308,4.75271,-1.22913,-1.23709
17309.0,1.04040003,2.0372617,25.33700905,1.73956697,0.05106,0.08208,0.11419,0.04757,0.07854,0.04424,2.69313,3.52012,0.63715,0.91978,1.98715,4.65365,2.414,-3.06668
