SIID,simvar,transMult
4431.0,10.06060982,2.0
4437.0,10.06060982,1.0
4603.0,10.06060982,1.0
4701.0,10.06060982,1.0
4721.0,10.06060982,1.0
4909.0,10.06060982,1.0
4936.0,10.06060982,1.0
5059.0,10.06060982,1.0
5223.0,10.06060982,1.0
5253.0,10.06060982,2.0
5278.0,10.06060982,1.0
5306.0,10.06060982,1.0
5318.0,10.06060982,1.0
5482.0,10.06060982,1.0
5521.0,10.06060982,1.0
5534.0,10.06060982,1.0
5615.0,10.06060982,1.0
5874.0,10.06060982,1.0
5893.0,10.06060982,1.0
5965.0,10.06060982,1.0
6009.0,10.06060982,1.0
6101.0,10.06060982,1.0
6125.0,10.06060982,1.0
6224.0,10.06060982,1.0
6227.0,10.06060982,1.0
6248.0,10.06060982,1.0
6295.0,10.06060982,1.0
6322.0,10.06060982,3.0
6388.0,10.06060982,1.0
6410.0,10.06060982,2.0
6450.0,10.06060982,1.0
6520.0,10.06060982,1.0
6525.0,10.06060982,1.0
6540.0,10.06060982,3.0
6602.0,10.06060982,1.0
6634.0,10.06060982,2.0
6747.0,10.06060982,1.0
6859.0,10.06060982,4.0
7145.0,10.06060982,1.0
7150.0,10.06060982,1.0
7187.0,10.06060982,1.0
7189.0,10.06060982,1.0
7197.0,10.06060982,1.0
7300.0,10.06060982,1.0
7341.0,10.06060982,2.0
7366.0,10.06060982,1.0
7437.0,10.06060982,1.0
7487.0,10.06060982,1.0
7563.0,10.06060982,1.0
7565.0,10.06060982,1.0
7714.0,10.06060982,1.0
7834.0,10.06060982,1.0
7881.0,10.06060982,1.0
7943.0,10.06060982,1.0
7957.0,10.06060982,1.0
7966.0,10.06060982,1.0
8026.0,10.06060982,1.0
8031.0,10.06060982,1.0
8041.0,10.06060982,1.0
8105.0,10.06060982,1.0
8117.0,10.06060982,1.0
8205.0,10.06060982,1.0
8247.0,10.06060982,1.0
8352.0,10.06060982,1.0
8366.0,10.06060982,1.0
8565.0,10.06060982,1.0
8752.0,10.06060982,2.0
8857.0,10.06060982,1.0
8897.0,10.06060982,1.0
8986.0,10.06060982,1.0
9054.0,10.06060982,1.0
9059.0,10.06060982,1.0
9220.0,10.06060982,1.0
9318.0,10.06060982,1.0
9363.0,10.06060982,1.0
9515.0,10.06060982,1.0
9556.0,10.06060982,1.0
